barcode_no,species,county,town,gridref_original,gridref_1km,gridref_10km,flag,latitude_decimal,longitude_decimal,error_radius,date
10883634,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883536,Vespula vulgaris,Hants.,"New Forest, Mallard Wood",NA,NA,NA,NA,50.882296,-1.544132,0.72,1970-11-21
10883535,Vespula vulgaris,Hants.,"New Forest, Mallard Wood",NA,NA,NA,NA,50.882296,-1.544132,0.72,1970-11-21
10883534,Vespula vulgaris,Hants.,"New Forest, Mallard Wood",NA,NA,NA,NA,50.882296,-1.544132,0.72,1970-11-21
10883533,Vespula vulgaris,Hants.,"New Forest, Mallard Wood",NA,NA,NA,NA,50.882296,-1.544132,0.72,1970-11-21
10883488,Vespula vulgaris,London,S. Kensington,NA,NA,NA,NA,51.4967,-0.1763,0.2,1970-08-13
10883282,Vespula vulgaris,Scotland,Loch Shiel,NA,NA,NA,NA,NA,NA,NA,1970-05-12
10883183,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883182,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883181,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883180,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883179,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883178,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883177,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883176,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883175,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883174,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883173,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883172,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883171,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883170,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883169,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883168,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883167,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883166,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883165,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883164,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883163,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883162,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883161,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883160,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883159,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883158,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883157,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883156,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-11-21
10883065,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-09-21
10883064,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-09-21
10883063,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-09-21
10883062,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-09-21
10883061,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-09-21
10883060,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-09-21
10883059,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-09-21
10883058,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-09-21
10883057,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-09-21
10883056,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-09-21
10883055,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-09-21
10883054,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-09-21
10883053,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-09-21
10883052,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-09-21
10883051,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-09-21
10883050,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-09-21
10883049,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-09-21
10883048,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-09-21
10883047,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-09-21
10883046,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-09-21
10883045,Vespula vulgaris,Hants.,"New Forest, Balmer Lawn",NA,NA,NA,NA,50.829043,-1.563574,0.88,1970-09-21
10883044,Vespula vulgaris,Hants.,Catisfield,NA,NA,NA,NA,50.852973,-1.224749,0.6,1970-10-23
10882758,Vespula germanica,Wales,Aberystwyth,NA,NA,NA,NA,52.4153,-4.0829,5.4,1970-08-08
10882642,Vespula germanica,Hants.,Portchester,NA,NA,NA,NA,50.8582,-1.1105,6.4,1970-11-15
10882641,Vespula germanica,Hants.,Portchester,NA,NA,NA,NA,50.8582,-1.1105,6.4,1970-11-15
10882640,Vespula germanica,Hants.,Portchester,NA,NA,NA,NA,50.8582,-1.1105,6.4,1970-11-15
10882639,Vespula germanica,Hants.,Portchester,NA,NA,NA,NA,50.8582,-1.1105,6.4,1970-11-15
10882638,Vespula germanica,Hants.,Portchester,NA,NA,NA,NA,50.8582,-1.1105,6.4,1970-11-15
10882637,Vespula germanica,Hants.,Portchester,NA,NA,NA,NA,50.8582,-1.1105,6.4,1970-11-15
10882627,Vespula germanica,I. o. W.,The Undercliff,NA,NA,NA,NA,50.585614,-1.237066,1.28,1970-06-20
10881447,Vespula germanica,Hants.,Portchester,NA,NA,NA,NA,50.8582,-1.1105,6.4,1970-05-24
10884130,Vespa crabro,Hants.,"New Forest, New Park",NA,NA,NA,Found dead,50.8448,-1.5853,0.6,1971-09-18
10884430,Vespa crabro,Hants.,Minstead,NA,NA,NA,NA,50.9011,-1.5997,0.9,1971-09-24
10884424,Vespa crabro,Hants.,Minstead,NA,NA,NA,NA,50.9011,-1.5997,0.9,1971-09-14
10884412,Vespa crabro,Hants.,Minstead,NA,NA,NA,NA,50.9011,-1.5997,0.9,1971-09-06
10884411,Vespa crabro,Hants.,Minstead,NA,NA,NA,NA,50.9011,-1.5997,0.9,1971-09-13
10884410,Vespa crabro,Hants.,Minstead,NA,NA,NA,NA,50.9011,-1.5997,0.9,1971-09-29
10884409,Vespa crabro,Hants.,Minstead,NA,NA,NA,NA,50.9011,-1.5997,0.9,1971-09-06
10884408,Vespa crabro,Hants.,Minstead,NA,NA,NA,NA,50.9011,-1.5997,0.9,1971-09-06
10884407,Vespa crabro,Hants.,Minstead,NA,NA,NA,NA,50.9011,-1.5997,0.9,1971-09-06
10884405,Vespa crabro,Hants.,Minstead,NA,NA,NA,NA,50.9011,-1.5997,0.9,1971-09-06
10884404,Vespa crabro,Hants.,Minstead,NA,NA,NA,NA,50.9011,-1.5997,0.9,1971-09-06
10884097,Vespa crabro,Hants.,Rhinefield,NA,NA,NA,NA,50.83179855,-1.625399947,1.10000002,1971-09-27
10884096,Vespa crabro,Hants.,Rhinefield,NA,NA,NA,NA,50.83179855,-1.625399947,1.10000002,1971-09-27
10884075,Vespa crabro,Hants.,Rhinefield,NA,NA,NA,NA,50.83179855,-1.625399947,1.10000002,1971-09-27
10883865,Vespula vulgaris,Hants.,Portchester,NA,NA,NA,NA,50.8495,-1.1382,2.4,1971-07-17
10883669,Vespula vulgaris,Hants.,Portchester,NA,NA,NA,NA,50.8495,-1.1382,2.4,1971-07-11
10883668,Vespula vulgaris,Hants.,Botley Wood,NA,NA,NA,NA,50.8883,-1.2291,1,1971-08-28
10883667,Vespula vulgaris,Hants.,Botley Wood,NA,NA,NA,NA,50.8883,-1.2291,1,1971-08-28
10883537,Vespula vulgaris,Hants.,Portchester,NA,NA,NA,NA,50.8495,-1.1382,2.4,1971-10-09
10883191,Vespula vulgaris,Hants.,Catisfield,NA,NA,NA,NA,50.852973,-1.224749,0.6,1971-05-09
10882759,Vespula germanica,Hants.,Portchester,NA,NA,NA,NA,50.8582,-1.1105,6.4,1971-09-04
10882631,Vespula germanica,Hants.,Portchester,NA,NA,NA,NA,50.837542,-1.113727,0.18,1971-10-23
10882630,Vespula germanica,Hants.,Portchester,NA,NA,NA,NA,50.837542,-1.113727,0.18,1971-10-23
10882629,Vespula germanica,Hants.,Portchester,NA,NA,NA,NA,50.837542,-1.113727,0.18,1971-10-23
10882628,Vespula germanica,Hants.,Portchester,NA,NA,NA,NA,50.837542,-1.113727,0.18,1971-10-23
10881565,Vespula germanica,I. o. W.,The Undercliff,NA,NA,NA,NA,50.585614,-1.237066,1.28,1971-05-15
10881298,Vespula germanica,Hants.,Portchester,NA,NA,NA,NA,50.837542,-1.113727,0.18,1971-10-23
10884129,Vespa crabro,Hants.,"New Forest, Mark Ash",NA,NA,NA,Found dead,50.863844,-1.643648,0.7,1972-11-25
10884128,Vespa crabro,Hants.,"New Forest, Mark Ash",NA,NA,NA,Found dead,50.863844,-1.643648,0.7,1972-11-25
10883658,Vespula vulgaris,Hants.,Petersfield,NA,NA,NA,NA,50.9647,-0.9877,0.9,1972-08-26
10883657,Vespula vulgaris,Hants.,Petersfield,NA,NA,NA,NA,50.9647,-0.9877,0.9,1972-08-26
10883656,Vespula vulgaris,Hants.,Petersfield,NA,NA,NA,NA,50.9647,-0.9877,0.9,1972-08-26
10883655,Vespula vulgaris,Hants.,Petersfield,NA,NA,NA,NA,50.9647,-0.9877,0.9,1972-08-26
10883188,Vespula vulgaris,Hants.,"New Forest, Gritnam Wood",NA,NA,NA,NA,50.855415,-1.59804,0.57,1972-11-02
10882773,Vespula germanica,London,S. Kensington,NA,NA,NA,NA,51.4967,-0.1763,0.2,1972-05-01
10883528,Vespula vulgaris,Hants.,Petersfield,NA,NA,NA,NA,50.9647,-0.9877,0.9,1973-07-21
10883323,Vespula vulgaris,Hants.,Portchester,NA,NA,NA,NA,50.8582,-1.1105,6.4,1973-04-14
10883283,Vespula vulgaris,Hants.,Petersfield,NA,NA,NA,NA,50.9647,-0.9877,0.9,1973-05-19
10883193,Vespula vulgaris,Kent,Maidstone,NA,NA,NA,NA,51.257679,0.535908,0.03,1973-01-28
10883959,Vespula vulgaris,Hants.,Harewood Forest,NA,NA,NA,NA,51.1891,-1.4267,3.4,1974-11-16
10883949,Vespula vulgaris,Dorset,Bracketts Coppice,NA,NA,NA,NA,NA,NA,NA,1974-04-09
10883941,Vespula vulgaris,Dorset,Bracketts Coppice,NA,NA,NA,NA,NA,NA,NA,1974-08-14
10883856,Vespula vulgaris,Hants.,Petersfield,NA,NA,NA,NA,50.9647,-0.9877,0.9,1974-08-24
10883505,Vespula vulgaris,Hants.,Petersfield,NA,NA,NA,NA,50.9647,-0.9877,0.9,1974-08-24
10883504,Vespula vulgaris,Hants.,Petersfield,NA,NA,NA,NA,50.9647,-0.9877,0.9,1974-08-24
10883503,Vespula vulgaris,Hants.,Petersfield,NA,NA,NA,NA,50.9647,-0.9877,0.9,1974-08-24
10883502,Vespula vulgaris,Hants.,Petersfield,NA,NA,NA,NA,50.9647,-0.9877,0.9,1974-08-24
10883501,Vespula vulgaris,Hants.,Petersfield,NA,NA,NA,NA,50.9647,-0.9877,0.9,1974-08-24
10883500,Vespula vulgaris,Hants.,Petersfield,NA,NA,NA,NA,50.9647,-0.9877,0.9,1974-08-24
10883499,Vespula vulgaris,Hants.,Petersfield,NA,NA,NA,NA,50.9647,-0.9877,0.9,1974-08-24
10883326,Vespula vulgaris,Devon,Princetown,NA,NA,NA,NA,50.540043,-3.943975,3.31,1974-05-19
10883322,Vespula vulgaris,Hants.,Parkgate,NA,NA,NA,NA,50.861851,-1.264157,0.27,1974-03-15
10882910,Vespula germanica,Hants.,Harewood Forest,NA,NA,NA,NA,51.1891,-1.4267,3.4,1974-11-16
10882648,Vespula germanica,Hants.,Petersfield,NA,NA,NA,NA,50.9647,-0.9877,0.9,1974-08-24
10882647,Vespula germanica,Hants.,Petersfield,NA,NA,NA,NA,50.9647,-0.9877,0.9,1974-08-24
10884400,Vespa crabro,Hants.,Southampton,NA,NA,NA,NA,50.92607,-1.409077,1.45,1975-10-02
10884399,Vespa crabro,Bristol,Avonmouth Docks,NA,NA,NA,NA,51.499859,-2.703039,2,1975-10-10
10883693,Vespula vulgaris,Hants.,Old Alresford Pond,NA,NA,NA,NA,51.094332,-1.159161,0.28,1975-08-16
10883692,Vespula vulgaris,Hants.,Old Alresford Pond,NA,NA,NA,NA,51.094332,-1.159161,0.28,1975-08-16
10883332,Vespula vulgaris,N. Yorkshire,Brandsby,NA,NA,NA,NA,54.144502,-1.098949,1.5,1975-09-23
10883331,Vespula vulgaris,N. Yorkshire,Brandsby,NA,NA,NA,NA,54.144502,-1.098949,1.5,1975-09-23
10883330,Vespula vulgaris,N. Yorkshire,Brandsby,NA,NA,NA,NA,54.144502,-1.098949,1.5,1975-09-23
10883329,Vespula vulgaris,N. Yorkshire,Brandsby,NA,NA,NA,NA,54.144502,-1.098949,1.5,1975-09-23
10883328,Vespula vulgaris,N. Yorkshire,Brandsby,NA,NA,NA,NA,54.144502,-1.098949,1.5,1975-09-23
10883327,Vespula vulgaris,N. Yorkshire,Brandsby,NA,NA,NA,NA,54.144502,-1.098949,1.5,1975-09-23
10883184,Vespula vulgaris,Hants.,Harewood Forest,NA,NA,NA,NA,51.1891,-1.4267,3.4,1975-06-07
10882598,Vespula germanica,I. o. W.,NA,NA,NA,NA,OC,50.6805,-1.314,19.8,1975-09-18
10881425,Vespula germanica,Hants.,Romsey,NA,NA,NA,NA,51.0154,-1.5425,0.7,1975-04-01
10884431,Vespa crabro,Hants.,Rhinefield,SU20,NA,NA,2M,50.83179855,-1.625399947,1.10000002,1976-08-18
10884391,Vespa crabro,Hants.,Rhinefield,SU20,NA,NA,2M,50.83179855,-1.625399947,1.10000002,1976-07-23
10884389,Vespa crabro,Hants.,Rhinefield,SU20,NA,NA,2M,50.83179855,-1.625399947,1.10000002,1976-07-23
10884387,Vespa crabro,Hants.,Rhinefield,SU20,NA,NA,2M,50.83179855,-1.625399947,1.10000002,1976-09-08
10884322,Vespa crabro,Devon,Kilmington,NA,NA,NA,NA,50.773468,-3.029009,0.7,1976-10-13
10884248,Vespa crabro,Hants.,Rhinefield,SU20,NA,NA,2M,50.83179855,-1.625399947,1.10000002,1976-08-18
10883973,Vespula vulgaris,Surrey,Weybourne,NA,NA,NA,NA,51.2143,-0.7988,2.8,1976-03-19
10883854,Vespula vulgaris,I. o. W.,St. Helens,NA,NA,NA,NA,50.695725,-1.099131,0.5,1976-08-07
10883853,Vespula vulgaris,Hants.,Lee-on-Solent,NA,NA,NA,NA,50.7892,-1.172,0.9,1976-07-27
10883852,Vespula vulgaris,Hants.,Old Burghclere,NA,NA,NA,NA,51.317277,-1.327353,0.64,1976-07-31
10883851,Vespula vulgaris,Hants.,Shortheath Common,NA,NA,NA,NA,51.126289,-0.894453,1.53,1976-07-31
10883850,Vespula vulgaris,Hants.,"New Forest, Heathland West of Beaulieu Rd",NA,NA,NA,NA,50.8656,-1.5328,2.8,1976-07-29
10883849,Vespula vulgaris,Hants.,"New Forest, Heathland West of Beaulieu Rd",NA,NA,NA,NA,50.8656,-1.5328,2.8,1976-07-29
10883848,Vespula vulgaris,I. o. W.,Whitecliff Bay,NA,NA,NA,NA,50.675013,-1.095127,1.21,1976-08-07
10883847,Vespula vulgaris,Hants.,Bramdean,NA,NA,NA,NA,NA,NA,NA,1976-07-26
10883846,Vespula vulgaris,Hants.,Crab Wood,NA,NA,NA,NA,51.0628,-1.3861,1,1976-08-30
10883845,Vespula vulgaris,Hants.,Stockbridge,NA,NA,NA,NA,51.1121,-1.4601,1,1976-07-30
10883753,Vespula vulgaris,Hants.,Stockbridge,NA,NA,NA,NA,51.1121,-1.4601,1,1976-07-30
10883712,Vespula vulgaris,I. o. W.,Luccombe Chine,NA,NA,NA,NA,50.605333,-1.177183,3.13,1976-07-17
10883709,Vespula vulgaris,Sussex,Castle Hill,NA,NA,NA,NA,50.91289902,-1.917500019,0.2,1976-07-14
10883708,Vespula vulgaris,Hants.,Lee-on-Solent,NA,NA,NA,NA,50.7892,-1.172,0.9,1976-07-27
10883707,Vespula vulgaris,Hants.,Portchester,NA,NA,NA,NA,50.8582,-1.1105,6.4,1976-07-18
10883706,Vespula vulgaris,Hants.,Lee-on-Solent,NA,NA,NA,NA,50.7892,-1.172,0.9,1976-07-27
10883704,Vespula vulgaris,Hants.,Hawkley,NA,NA,NA,NA,51.066149,-0.926572,1.51,1976-07-26
10883703,Vespula vulgaris,Hants.,Hawkley,NA,NA,NA,NA,51.066149,-0.926572,1.51,1976-07-26
10883702,Vespula vulgaris,Hants.,Crab Wood,NA,NA,NA,NA,51.065361,-1.39884,1.83,1976-07-10
10883701,Vespula vulgaris,Hants.,Crab Wood,NA,NA,NA,NA,51.065361,-1.39884,1.83,1976-07-10
10883696,Vespula vulgaris,Hants.,"New Forest, Heathland West of Beaulieu Rd",NA,NA,NA,NA,50.8656,-1.5328,2.8,1976-07-11
10883695,Vespula vulgaris,Hants.,Harewood Forest,NA,NA,NA,NA,51.1891,-1.4267,3.4,1976-07-03
10883694,Vespula vulgaris,Hants.,Harewood Forest,NA,NA,NA,NA,51.1891,-1.4267,3.4,1976-07-03
10883109,Vespula vulgaris,Hants.,Botley wood,NA,NA,NA,NA,50.8883,-1.2291,1,1976-03-28
10882864,Vespula germanica,Kent,Bexley Heath,NA,NA,NA,NA,51.453124,0.138344,3.31,1976-09-01
10882846,Vespula germanica,W. Yorkshire,Mirfield,NA,NA,NA,NA,53.682031,-1.712702,0.1,1976-03-01
10882757,Vespula germanica,Hants.,Stockbridge,NA,NA,NA,NA,51.1121,-1.4601,1,1976-07-30
10882690,Vespula germanica,Hants.,Stockbridge,NA,NA,NA,NA,51.1121,-1.4601,1,1976-07-30
10882646,Vespula germanica,Hants.,Crab Wood,NA,NA,NA,NA,51.065361,-1.39884,1.83,1976-07-10
10882644,Vespula germanica,I. o. W.,Luccombe Chine,NA,NA,NA,NA,50.605333,-1.177183,3.13,1976-07-17
10882643,Vespula germanica,I. o. W.,Luccombe Chine,NA,NA,NA,NA,50.605333,-1.177183,3.13,1976-07-17
10882597,Vespula germanica,Hants.,Lee-on-Solent,NA,NA,NA,NA,50.7892,-1.172,0.9,1976-07-27
10882574,Vespula germanica,I. o. W.,St. Helens,NA,NA,NA,NA,50.695725,-1.099131,0.5,1976-08-07
10882573,Vespula germanica,Hants.,Old Burghclere,NA,NA,NA,NA,51.317277,-1.327353,0.64,1976-07-31
10882572,Vespula germanica,Hants.,Bramdean,NA,NA,NA,NA,NA,NA,NA,1976-08-26
10882571,Vespula germanica,Hants.,Bramdean,NA,NA,NA,NA,NA,NA,NA,1976-08-26
10882570,Vespula germanica,Hants.,Pamber Forest,NA,NA,NA,NA,51.3436,-1.1197,0.7,1976-08-14
10882569,Vespula germanica,I. o. W.,The Undercliff,NA,NA,NA,NA,50.590998,-1.222684,1.28,1976-08-21
10881823,Vespula germanica,Devon,Buckland Monachorum,NA,NA,NA,NA,50.49520111,-4.130899906,1.89999997,1976-05-08
10881805,Vespula germanica,Cambs.,Cambridge,NA,NA,NA,NA,52.2053,0.1218,5.2,1976-05-01
10881790,Vespula germanica,Channel Islands,Guernsey,NA,NA,NA,NA,NA,NA,NA,1976-05-26
10881789,Vespula germanica,Channel Islands,Guernsey,NA,NA,NA,NA,NA,NA,NA,1976-04-29
10881788,Vespula germanica,Channel Islands,Guernsey,NA,NA,NA,NA,NA,NA,NA,1976-05-01
10881787,Vespula germanica,Channel Islands,Guernsey,NA,NA,NA,NA,NA,NA,NA,1976-05-01
10884312,Vespa crabro,Hants.,New Forest,SU2608,SU2608,NA,NA,50.8765,-1.6315,3.7,1977-11-03
10884310,Vespa crabro,Hants.,New Forest,SU2608,SU2608,NA,NA,50.8765,-1.6315,3.7,1977-11-03
10884309,Vespa crabro,Hants.,New Forest,SU2608,SU2608,NA,NA,50.8765,-1.6315,3.7,1977-11-03
10884308,Vespa crabro,Hants.,New Forest,SU2608,SU2608,NA,NA,50.8765,-1.6315,3.7,1977-11-03
10884307,Vespa crabro,Hants.,New Forest,SU2608,SU2608,NA,NA,50.8765,-1.6315,3.7,1977-11-03
10883975,Vespula vulgaris,Dorset,Alum Chine,NA,NA,NA,NA,50.714443,-1.900575,0.9,1977-03-14
10883970,Vespula vulgaris,Hants.,Leckford area,NA,NA,NA,NA,51.1366,-1.4632,1.8,1977-03-19
10883969,Vespula vulgaris,Hants.,Leckford area,NA,NA,NA,NA,51.1366,-1.4632,1.8,1977-07-30
10883968,Vespula vulgaris,Hants.,Leckford area,NA,NA,NA,NA,51.1366,-1.4632,1.8,1977-07-30
10883967,Vespula vulgaris,Hants.,Leckford area,NA,NA,NA,NA,51.1366,-1.4632,1.8,1977-08-10
10883966,Vespula vulgaris,Hants.,Leckford area,NA,NA,NA,NA,51.1366,-1.4632,1.8,1977-08-10
10883965,Vespula vulgaris,Hants.,Leckford area,NA,NA,NA,NA,51.1366,-1.4632,1.8,1977-08-10
10883880,Vespula vulgaris,Scotland,Airlie Castle,NA,NA,NA,NA,NA,NA,NA,1977-07-19
10883879,Vespula vulgaris,Scotland,Airlie Castle,NA,NA,NA,NA,NA,NA,NA,1977-07-19
10883878,Vespula vulgaris,Scotland,Airlie Castle,NA,NA,NA,NA,NA,NA,NA,1977-07-19
10883877,Vespula vulgaris,Scotland,Ballinluig,NA,NA,NA,NA,NA,NA,NA,1977-07-20
10883876,Vespula vulgaris,Scotland,Ballinluig,NA,NA,NA,NA,NA,NA,NA,1977-07-20
10883874,Vespula vulgaris,Scotland,Ballinluig,NA,NA,NA,NA,NA,NA,NA,1977-07-20
10883752,Vespula vulgaris,St. Helena,NA,NA,NA,NA,NA,NA,NA,NA,1977-02-02
10883751,Vespula vulgaris,St. Helena,NA,NA,NA,NA,NA,NA,NA,NA,1977-02-11
10883750,Vespula vulgaris,St. Helena,NA,NA,NA,NA,NA,NA,NA,NA,1977-02-02
10883715,Vespula vulgaris,I. o. W.,The Undercliff,NA,NA,NA,NA,50.590998,-1.222684,1.28,1977-07-28
10883698,Vespula vulgaris,Hants.,Crab Wood,NA,NA,NA,NA,51.0628,-1.3861,1,1977-10-15
10883697,Vespula vulgaris,Hants.,"New Forest, Hollando wood",NA,NA,NA,NA,50.829454,-1.570165,0.18,1977-07-25
10883298,Vespula vulgaris,Devon,Yelverton,NA,NA,NA,NA,50.4935,-4.0856,1.2,1977-11-12
10883114,Vespula vulgaris,Hants.,Crab Wood,NA,NA,NA,NA,51.0628,-1.3861,1,1977-10-15
10882920,Vespula germanica,Hants.,Winchester,NA,NA,NA,NA,51.0598,-1.3101,3.9,1977-07-02
10882919,Vespula germanica,Hants.,Leckford area,NA,NA,NA,NA,51.1366,-1.4632,1.8,1977-07-30
10882918,Vespula germanica,Hants.,Leckford area,NA,NA,NA,NA,51.1366,-1.4632,1.8,1977-07-30
10882917,Vespula germanica,Hants.,Leckford area,NA,NA,NA,NA,51.1366,-1.4632,1.8,1977-07-30
10882916,Vespula germanica,Hants.,Leckford area,NA,NA,NA,NA,51.1366,-1.4632,1.8,1977-07-30
10882915,Vespula germanica,Hants.,Leckford area,NA,NA,NA,NA,51.1366,-1.4632,1.8,1977-07-30
10882762,Vespula germanica,Wales,Oxwich,NA,NA,NA,NA,51.559,-4.1703,0.9,1977-09-03
10882731,Vespula germanica,Devon,Noss Mayo,NA,NA,NA,NA,50.310253,-4.038261,0.9,1977-10-14
10882645,Vespula germanica,Hants.,Crab Wood,NA,NA,NA,NA,51.0628,-1.3861,1,1977-10-23
10201923,Vespula vulgaris,Scotland,Ballinluig,NA,NA,NA,NA,NA,NA,NA,1977-07-20
10201923,Vespula vulgaris,Scotland,Argyll,NA,NA,NA,NA,NA,NA,NA,1977-07-12
10201921,Vespula vulgaris,Scotland,Enochdhu,NA,NA,NA,NA,NA,NA,NA,1977-07-18
10201920,Vespula vulgaris,Scotland,Enochdhu,NA,NA,NA,NA,NA,NA,NA,1977-07-18
10883972,Vespula vulgaris,Surrey,Weybourne,NA,NA,NA,NA,51.2143,-0.7988,2.8,1978-05-28
10883971,Vespula vulgaris,Hants.,Winchester,NA,NA,NA,NA,51.0598,-1.3101,3.9,1978-12-02
10883757,Vespula vulgaris,St. Helena,NA,NA,NA,NA,NA,NA,NA,NA,1978-03-20
10883756,Vespula vulgaris,St. Helena,NA,NA,NA,NA,NA,NA,NA,NA,1978-03-20
10883755,Vespula vulgaris,St. Helena,NA,NA,NA,NA,NA,NA,NA,NA,1978-03-20
